permit,code,tier,description,permit_type,cost,sqft,issue_date,permit_link,doc_count,docId,doc_name,download_url
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8260951,2025.04.25 - 621 St Louis VCC approved arch 1of4 (VCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8260951
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8260953,2025.04.25 - 621 St Louis VCC approved arch 2of4 (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8260953
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8260955,2025.04.25 - 621 St Louis VCC approved arch 3of4 (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8260955
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8260957,2025.04.25 - 621 St Louis VCC approved arch 4of4 (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8260957
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8260959,"2025.06.13 - 621 St Louis VCC approved rooftop lights, finishes.pdf",https://onestopapp.nola.gov/GetDocument.aspx?DocID=8260959
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021836,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_ELECTRICAL (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021836
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021837,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_FOOD SERVICE (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021837
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021838,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_LIGHTING (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021838
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021839,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_MECHANICAL (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021839
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021841,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_STRUCTURAL (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021841
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021842,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_TECHNOLOGY SYSTEMS 1 OF 3 (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021842
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021843,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_TECHNOLOGY SYSTEMS 2 OF 3 (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021843
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021844,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_TECHNOLOGY SYSTEMS 3 OF 3 (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021844
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021840,250307_OMNI ROYAL ORLEANS_100 (riser page 17) REVISED CONSTRUCTION DOCUMENTS_PLUMBING RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021840
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8297029,OMNI ROYAL ORLEANS - PRD (SWBNO approved) - RCC.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8297029
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8297054,OMNI ROYAL ORLEANS_LDH APPROVAL_COFFEE SHOP.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8297054
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8297052,OMNI ROYAL ORLEANS_LDH APPROVAL_LOBBY BAR.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8297052
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8297053,OMNI ROYAL ORLEANS_LDH APPROVAL_ROOFTOP KITCHEN AND BAR.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8297053
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8337390,Building Permit.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8337390
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8337387,Receipt.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8337387
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8065946,250411_621 ST LOUIS ST_RESPONSE MEMO_SAFETY AND PERMITS.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8065946
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8225249,250604_OMNI ROYAL ORLEANS_ELECTRICAL COMCHECK.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8225249
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8225248,250604_OMNI ROYAL ORLEANS_MECHANICAL COMCHECK.PDF,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8225248
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8362675,Alt. 1 - Skylight Alternate - EDR - 1.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8362675
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8078828,AR-25-004879-041520250150.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8078828
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8156634,Notice of Contract - Omni Royal Hotel.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8156634
25-09195-RNVN,RNVN,P1_comm_RNVN,"Renovations of existing rooftop terrace. 

All work according to submitted plans. 

A. LEVEL 2 ALTERATION RECONFIGURING EXISTING BASEMENT FLOOR OFFICES AND FITNESS CENTER
B. LEVEL 2 ALTERATION OF THE EXISTING GROUND FLOOR GRAB & GO COFFEE SHOP
C. LEVEL 2 ALTERATION CONVERTING EXISTING GROUND FLOOR MEETINGS ROOMS INTO A LOBBY BAR
D. LEVEL 1 ALTERATION OF THE EXISTING GROUND FLOOR BALLROOM AND RESTROOMS
E. LEVEL 1 ALTERATION OF THE EXISTING SECOND FLOOR MEETING ROOMS
F. LEVEL 2 ALTERATION EXPANDING AN EXISTING ROOFTOP KITCHEN AND MODIFYING THE POOL",RNVN,9956192,0,2025-07-08,http://onestopapp.nola.gov/Redirect.aspx?SearchString=2SJFD8,58,8021831,250307_OMNI ROYAL ORLEANS_100 REVISED CONSTRUCTION DOCUMENTS_ARCHITECTURE 1 OF 4.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8021831
